Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=ega
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=26/1/1999
time........=10:17
DataFile....=ega1ff09
Serie.......=9
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	1	12301	1	377
2	0	12802	1	1000
3	1	12303	1	478
4	0	12804	1	1000
5	0	12805	1	1000
6	1	12306	1	361
7	1	12307	1	336
8	1	12308	1	295
9	0	12809	1	1000
10	0	12810	1	1000
11	0	12811	1	1000
12	1	12312	1	363
13	0	12813	1	1000
14	1	12314	1	378
15	0	12815	1	1000
16	0	12816	1	1000
17	0	12817	1	1000
18	0	12818	1	1000
19	1	12319	1	337
20	1	12320	1	397
21	0	12821	1	1000
22	0	12822	1	1000
23	1	12323	1	305
24	1	12324	1	400
25	0	12825	1	1000
26	1	12326	1	481
27	1	12327	1	352
28	0	12828	1	1000
29	1	12329	1	301
30	1	12330	1	338
31	1	12331	1	293
32	0	12832	0	282
33	0	12833	1	1000
34	0	12834	1	1000
35	0	12835	1	1000
36	1	12336	1	418
37	0	12837	1	1000
38	0	12838	1	1000
39	0	12839	1	1000
40	0	12840	1	1000
41	0	12841	1	1000
42	1	12342	1	365
43	1	12343	1	348
44	0	12844	1	1000
45	1	12345	1	392
46	0	12846	1	1000
47	0	12847	1	1000
48	1	12348	1	404
49	1	12349	1	402
50	1	12350	1	350
51	1	12351	1	338
52	0	12852	1	1000
53	0	12853	1	1000
54	0	12854	1	1000
55	0	12855	1	1000
56	0	12856	1	1000
57	0	12857	1	1000
58	1	12358	1	479
59	1	12359	1	420
60	1	12360	1	351
61	1	12361	1	336
62	0	12862	1	1000
63	0	12863	1	1000
64	1	12364	1	451
65	1	12365	1	402
66	1	12366	1	360
67	1	12367	1	366
68	0	12868	1	1000
69	1	12369	1	529
70	1	12370	1	354
71	1	12371	1	422
72	0	12872	1	1000
73	1	12373	1	580
74	1	12374	1	297
75	1	12375	1	360
76	0	12876	1	1000
77	0	12877	1	1000
78	0	12878	1	1000
79	1	12379	1	422
80	0	12880	1	1000
81	0	12881	1	1000
82	1	12382	1	436
83	0	12883	1	1000
84	1	12384	1	419
85	0	12885	1	1000
86	0	12886	1	1000
87	1	12387	1	425
88	1	12388	1	485
89	1	12389	1	385
90	1	12390	1	350
91	0	12891	1	1000
92	0	12892	0	369
93	0	12893	1	1000
94	1	12394	1	430
95	1	12395	1	322
96	1	12396	1	345
97	0	12897	1	1000
98	1	12398	0	1000
99	0	12899	0	271
100	1	12400	1	341
