Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=ega
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=2/3/1999
time........=10:46
DataFile....=ega2ff10
Serie.......=10
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	1	12001	0	1000
2	1	12002	1	597
3	1	12003	1	513
4	0	12504	1	1000
5	0	12505	1	1000
6	0	12506	0	418
7	0	12507	1	1000
8	0	12508	1	1000
9	0	12509	1	1000
10	0	12510	1	1000
11	1	12011	1	404
12	0	12512	1	1000
13	1	12013	1	481
14	0	12514	1	1000
15	0	12515	1	1000
16	1	12016	1	388
17	0	12517	0	538
18	1	12018	1	512
19	1	12019	1	438
20	1	12020	1	426
21	0	12521	1	1000
22	1	12022	1	560
23	0	12523	1	1000
24	0	12524	1	1000
25	1	12025	1	403
26	0	12526	1	1000
27	1	12027	1	753
28	0	12528	1	1000
29	0	12529	1	1000
30	0	12530	1	1000
31	1	12031	1	353
32	0	12532	1	1000
33	1	12033	1	348
34	1	12034	1	477
35	0	12535	1	1000
36	0	12536	1	1000
37	1	12037	1	324
38	1	12038	1	443
39	1	12039	1	415
40	0	12540	1	1000
41	0	12541	1	1000
42	1	12042	1	366
43	1	12043	1	462
44	0	12544	1	1000
45	0	12545	1	1000
46	1	12046	1	393
47	0	12547	1	1000
48	1	12048	1	374
49	1	12049	1	532
50	1	12050	1	448
51	1	12051	1	442
52	0	12552	1	1000
53	0	12553	1	1000
54	1	12054	1	400
55	1	12055	1	406
56	1	12056	1	349
57	0	12557	1	1000
58	1	12058	1	745
59	1	12059	1	490
60	0	12560	1	1000
61	1	12061	1	394
62	1	12062	1	388
63	1	12063	1	392
64	0	12564	1	1000
65	0	12565	1	1000
66	1	12066	1	393
67	0	12567	1	1000
68	0	12568	1	1000
69	0	12569	1	1000
70	1	12070	1	377
71	1	12071	1	586
72	1	12072	1	454
73	0	12573	1	1000
74	1	12074	1	351
75	0	12575	1	1000
76	0	12576	1	1000
77	1	12077	1	326
78	0	12578	1	1000
79	0	12579	1	1000
80	1	12080	1	410
81	0	12581	1	1000
82	0	12582	1	1000
83	1	12083	1	413
84	0	12584	1	1000
85	1	12085	1	395
86	1	12086	1	355
87	0	12587	1	1000
88	1	12088	1	342
89	1	12089	1	538
90	0	12590	1	1000
91	1	12091	1	458
92	1	12092	1	503
93	0	12593	1	1000
94	0	12594	1	1000
95	1	12095	1	341
96	1	12096	1	329
97	0	12597	1	1000
98	0	12598	1	1000
99	1	12099	1	308
100	0	12600	0	327
