Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=8/3/1999
time........=9:53
DataFile....=fsa2FF10
Serie.......=1
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	0	12501	1	1000
2	0	12502	1	1000
3	1	12003	1	438
4	1	12004	0	1000
5	1	12005	1	417
6	1	12006	1	511
7	0	12507	1	1000
8	1	12008	1	446
9	1	12009	1	475
10	1	12010	1	481
11	0	12511	1	1000
12	1	12012	0	1000
13	0	12513	1	1000
14	0	12514	1	1000
15	1	12015	1	492
16	0	12516	1	1000
17	1	12017	1	564
18	1	12018	1	404
19	0	12519	1	1000
20	0	12520	1	1000
21	1	12021	1	437
22	1	12022	0	1000
23	1	12023	0	1000
24	1	12024	0	1000
25	0	12525	1	1000
26	0	12526	1	1000
27	1	12027	0	1000
28	0	12528	1	1000
29	0	12529	1	1000
30	1	12030	1	414
31	0	12531	1	1000
32	1	12032	1	457
33	0	12533	1	1000
34	0	12534	1	1000
35	1	12035	1	441
36	0	12536	1	1000
37	1	12037	1	509
38	1	12038	1	496
39	0	12539	1	1000
40	0	12540	1	1000
41	0	12541	1	1000
42	0	12542	1	1000
43	0	12543	1	1000
44	1	12044	1	516
45	0	12545	1	1000
46	0	12546	1	1000
47	1	12047	1	448
48	0	12548	1	1000
49	1	12049	1	436
50	0	12550	1	1000
51	1	12051	1	383
52	0	12552	1	1000
53	0	12553	1	1000
54	0	12554	1	1000
55	1	12055	1	533
56	0	12556	1	1000
57	1	12057	1	420
58	0	12558	1	1000
59	0	12559	1	1000
60	1	12060	1	481
61	1	12061	1	516
62	1	12062	1	424
63	1	12063	1	534
64	1	12064	1	494
65	1	12065	1	468
66	1	12066	1	454
67	1	12067	1	397
68	1	12068	1	461
69	0	12569	1	1000
70	0	12570	1	1000
71	1	12071	0	1000
72	0	12572	1	1000
73	0	12573	1	1000
74	1	12074	1	467
75	1	12075	1	452
76	0	12576	1	1000
77	1	12077	0	1000
78	1	12078	1	489
79	0	12579	1	1000
80	1	12080	1	452
81	0	12581	1	1000
82	0	12582	1	1000
83	1	12083	1	541
84	1	12084	0	1000
85	1	12085	1	456
86	0	12586	1	1000
87	1	12087	0	1000
88	0	12588	1	1000
89	0	12589	1	1000
90	0	12590	1	1000
91	1	12091	0	1000
92	0	12592	1	1000
93	0	12593	1	1000
94	1	12094	1	464
95	1	12095	0	1000
96	0	12596	1	1000
97	0	12597	1	1000
98	0	12598	1	1000
99	1	12099	0	1000
100	0	12600	1	1000
