Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=8/3/1999
time........=9:30
DataFile....=fsa2ff06
Serie.......=1
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	0	12801	1	1000
2	0	12802	1	1000
3	1	12303	1	337
4	1	12304	1	403
5	1	12305	1	345
6	0	12806	1	1000
7	0	12807	1	1000
8	0	12808	1	1000
9	0	12809	1	1000
10	0	12810	1	1000
11	1	12311	1	400
12	0	12812	1	1000
13	0	12813	1	1000
14	0	12814	1	1000
15	1	12315	1	368
16	1	12316	1	461
17	0	12817	1	1000
18	1	12318	1	392
19	0	12819	1	1000
20	1	12320	1	305
21	0	12821	1	1000
22	1	12322	1	373
23	1	12323	1	347
24	1	12324	1	364
25	0	12825	1	1000
26	0	12826	1	1000
27	1	12327	1	334
28	1	12328	1	387
29	1	12329	1	359
30	0	12830	1	1000
31	0	12831	1	1000
32	0	12832	1	1000
33	1	12333	1	420
34	0	12834	1	1000
35	0	12835	1	1000
36	1	12336	1	427
37	1	12337	1	352
38	1	12338	1	360
39	1	12339	1	339
40	0	12840	1	1000
41	0	12841	1	1000
42	0	12842	1	1000
43	0	12843	1	1000
44	0	12844	1	1000
45	1	12345	1	428
46	0	12846	1	1000
47	0	12847	1	1000
48	0	12848	1	1000
49	1	12349	1	343
50	0	12850	1	1000
51	1	12351	1	390
52	0	12852	1	1000
53	1	12353	1	435
54	1	12354	1	343
55	1	12355	1	409
56	0	12856	1	1000
57	0	12857	1	1000
58	1	12358	1	436
59	1	12359	1	324
60	1	12360	1	359
61	1	12361	1	396
62	1	12362	1	331
63	0	12863	1	1000
64	0	12864	1	1000
65	1	12365	1	439
66	1	12366	1	413
67	0	12867	1	1000
68	1	12368	1	454
69	0	12869	1	1000
70	1	12370	1	377
71	0	12871	1	1000
72	1	12372	1	384
73	1	12373	1	519
74	0	12874	1	1000
75	1	12375	1	492
76	1	12376	1	460
77	1	12377	1	425
78	0	12878	1	1000
79	0	12879	1	1000
80	0	12880	1	1000
81	0	12881	1	1000
82	0	12882	1	1000
83	1	12383	1	509
84	0	12884	1	1000
85	0	12885	1	1000
86	1	12386	1	399
87	0	12887	1	1000
88	1	12388	1	443
89	0	12889	1	1000
90	1	12390	1	360
91	0	12891	1	1000
92	1	12392	1	415
93	1	12393	1	492
94	1	12394	1	425
95	0	12895	1	1000
96	1	12396	1	431
97	1	12397	1	414
98	1	12398	1	346
99	0	12899	1	1000
100	1	12400	1	511
