Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=clm
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=21/6/1999
time........=10:55
DataFile....=clm1ff03
Serie.......=3
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	0	12601	1	1000
2	1	12102	1	470
3	1	12103	1	333
4	1	12104	1	355
5	1	12105	1	363
6	0	12606	1	1000
7	1	12107	1	376
8	0	12608	1	1000
9	0	12609	1	1000
10	1	12110	1	397
11	0	12611	1	1000
12	0	12612	1	1000
13	0	12613	1	1000
14	0	12614	1	1000
15	0	12615	1	1000
16	0	12616	1	1000
17	1	12117	1	436
18	0	12618	1	1000
19	1	12119	1	429
20	0	12620	1	1000
21	0	12621	1	1000
22	1	12122	1	293
23	0	12623	1	1000
24	1	12124	1	513
25	0	12625	1	1000
26	0	12626	1	1000
27	0	12627	1	1000
28	0	12628	1	1000
29	0	12629	1	1000
30	1	12130	1	499
31	1	12131	1	459
32	0	12632	1	1000
33	1	12133	1	386
34	1	12134	1	381
35	0	12635	1	1000
36	1	12136	1	444
37	1	12137	1	393
38	0	12638	1	1000
39	1	12139	1	396
40	1	12140	1	486
41	1	12141	1	280
42	1	12142	1	289
43	1	12143	1	329
44	0	12644	1	1000
45	0	12645	1	1000
46	0	12646	1	1000
47	0	12647	1	1000
48	1	12148	1	442
49	1	12149	1	375
50	0	12650	1	1000
51	0	12651	1	1000
52	1	12152	1	436
53	1	12153	1	307
54	0	12654	1	1000
55	1	12155	1	403
56	1	12156	1	413
57	1	12157	1	336
58	0	12658	1	1000
59	1	12159	1	445
60	1	12160	1	301
61	1	12161	1	290
62	0	12662	1	1000
63	0	12663	1	1000
64	1	12164	1	499
65	0	12665	1	1000
66	1	12166	1	520
67	1	12167	1	396
68	0	12668	1	1000
69	0	12669	1	1000
70	0	12670	1	1000
71	1	12171	1	497
72	0	12672	1	1000
73	1	12173	1	487
74	1	12174	1	494
75	1	12175	1	387
76	1	12176	1	334
77	0	12677	1	1000
78	0	12678	1	1000
79	0	12679	1	1000
80	0	12680	1	1000
81	1	12181	1	454
82	1	12182	1	351
83	1	12183	1	309
84	1	12184	1	284
85	0	12685	1	1000
86	0	12686	1	1000
87	1	12187	1	397
88	1	12188	1	318
89	1	12189	1	238
90	0	12690	0	272
91	1	12191	1	473
92	0	12692	1	1000
93	0	12693	1	1000
94	0	12694	1	1000
95	1	12195	1	464
96	0	12696	1	1000
97	0	12697	1	1000
98	1	12198	1	425
99	0	12699	1	1000
100	1	12200	1	498
