Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=24/6/1999
time........=12:27
DataFile....=clm2ff01
Serie.......=1
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	0	12501	1	1000
2	0	12502	1	1000
3	1	12003	1	422
4	1	12004	1	327
5	0	12505	1	1000
6	0	12506	1	1000
7	0	12507	1	1000
8	1	12008	1	444
9	1	12009	1	400
10	1	12010	1	454
11	0	12511	1	1000
12	1	12012	1	436
13	1	12013	0	1000
14	0	12514	1	1000
15	0	12515	1	1000
16	0	12516	1	1000
17	0	12517	1	1000
18	1	12018	1	358
19	0	12519	1	1000
20	0	12520	1	1000
21	1	12021	1	393
22	0	12522	1	1000
23	0	12523	0	517
24	1	12024	1	405
25	1	12025	1	456
26	0	12526	1	1000
27	0	12527	1	1000
28	1	12028	1	366
29	1	12029	1	384
30	0	12530	0	361
31	0	12531	1	1000
32	0	12532	1	1000
33	0	12533	1	1000
34	0	12534	1	1000
35	0	12535	1	1000
36	1	12036	1	429
37	1	12037	1	343
38	1	12038	1	382
39	0	12539	1	1000
40	1	12040	1	363
41	1	12041	1	435
42	1	12042	1	672
43	1	12043	1	481
44	1	12044	1	368
45	1	12045	1	449
46	1	12046	1	379
47	0	12547	1	1000
48	0	12548	1	1000
49	1	12049	1	397
50	1	12050	1	358
51	0	12551	1	1000
52	0	12552	1	1000
53	0	12553	1	1000
54	1	12054	1	310
55	1	12055	1	449
56	1	12056	1	339
57	0	12557	1	1000
58	0	12558	0	351
59	1	12059	1	477
60	1	12060	1	374
61	1	12061	1	390
62	1	12062	1	400
63	0	12563	0	380
64	1	12064	1	338
65	0	12565	1	1000
66	0	12566	1	1000
67	0	12567	1	1000
68	1	12068	0	1000
69	0	12569	1	1000
70	0	12570	1	1000
71	0	12571	1	1000
72	0	12572	1	1000
73	1	12073	0	1000
74	1	12074	1	417
75	1	12075	1	388
76	1	12076	1	383
77	1	12077	1	428
78	1	12078	1	352
79	1	12079	1	320
80	1	12080	1	316
81	1	12081	1	327
82	0	12582	1	1000
83	0	12583	1	1000
84	0	12584	1	1000
85	0	12585	1	1000
86	1	12086	1	447
87	0	12587	1	1000
88	1	12088	1	450
89	1	12089	1	379
90	0	12590	1	1000
91	0	12591	0	414
92	0	12592	1	1000
93	1	12093	1	366
94	1	12094	1	452
95	0	12595	1	1000
96	0	12596	1	1000
97	1	12097	1	366
98	0	12598	1	1000
99	1	12099	1	353
100	0	12600	1	1000
