Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=cba
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=29/1/1999
time........=9:5
DataFile....=cba2ff01
Serie.......=1
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	1	12001	1	0
2	1	12002	1	317
3	0	12503	0	281
4	0	12504	1	1000
5	1	12005	1	316
6	0	12506	1	1000
7	1	12007	1	348
8	1	12008	1	326
9	0	12509	1	1000
10	1	12010	1	428
11	1	12011	1	397
12	1	12012	1	352
13	0	12513	1	1000
14	1	12014	1	311
15	1	12015	1	357
16	0	12516	1	1000
17	0	12517	1	1000
18	1	12018	0	1000
19	0	12519	1	1000
20	0	12520	0	280
21	1	12021	1	319
22	0	12522	1	1000
23	0	12523	0	342
24	0	12524	1	1000
25	0	12525	1	1000
26	0	12526	1	1000
27	1	12027	1	340
28	1	12028	0	1000
29	1	12029	1	355
30	1	12030	1	323
31	1	12031	1	347
32	1	12032	1	333
33	1	12033	1	282
34	1	12034	0	1000
35	1	12035	1	302
36	0	12536	1	1000
37	1	12037	1	291
38	0	12538	1	1000
39	0	12539	1	1000
40	1	12040	1	314
41	1	12041	1	431
42	0	12542	1	1000
43	1	12043	0	1000
44	0	12544	1	1000
45	0	12545	1	1000
46	1	12046	1	361
47	1	12047	1	290
48	0	12548	1	1000
49	0	12549	1	1000
50	1	12050	1	346
51	0	12551	0	269
52	1	12052	0	1000
53	0	12553	1	1000
54	0	12554	1	1000
55	1	12055	1	329
56	0	12556	0	346
57	1	12057	1	368
58	0	12558	1	1000
59	0	12559	1	1000
60	1	12060	1	291
61	0	12561	1	1000
62	0	12562	0	382
63	0	12563	1	1000
64	0	12564	1	1000
65	1	12065	1	546
66	0	12566	1	1000
67	1	12067	1	327
68	1	12068	1	355
69	0	12569	1	1000
70	1	12070	1	305
71	1	12071	1	288
72	0	12572	1	1000
73	1	12073	1	332
74	0	12574	1	1000
75	1	12075	1	371
76	1	12076	1	364
77	0	12577	1	1000
78	0	12578	1	1000
79	1	12079	1	286
80	1	12080	1	316
81	0	12581	1	1000
82	0	12582	1	1000
83	0	12583	0	263
84	1	12084	1	531
85	0	12585	1	1000
86	1	12086	1	463
87	0	12587	1	1000
88	1	12088	1	302
89	1	12089	1	369
90	1	12090	1	382
91	0	12591	1	1000
92	1	12092	1	336
93	1	12093	1	468
94	1	12094	1	363
95	0	12595	1	1000
96	0	12596	0	359
97	0	12597	1	1000
98	0	12598	1	1000
99	0	12599	1	1000
100	0	12600	1	1000
