Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=cba
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=20/1/1999
time........=11:13
DataFile....=cba1ff06
Serie.......=6
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
0	0	12701	1	1000
1	0	12702	1	1000
2	0	12703	1	1000
3	1	12204	1	360
4	1	12205	1	295
5	0	12706	1	1000
6	1	12207	1	336
7	0	12708	1	1000
8	0	12709	1	1000
9	0	12710	1	1000
10	0	12711	1	1000
11	1	12212	1	330
12	1	12213	1	312
13	1	12214	1	262
14	0	12715	1	1000
15	0	12716	1	1000
16	1	12217	1	352
17	1	12218	1	262
18	0	12719	1	1000
19	1	12220	1	349
20	0	12721	1	1000
21	0	12722	1	1000
22	0	12723	1	1000
23	0	12724	1	1000
24	1	12225	1	288
25	0	12726	1	1000
26	0	12727	1	1000
27	1	12228	1	307
28	1	12229	1	250
29	1	12230	1	250
30	1	12231	1	304
31	1	12232	1	258
32	1	12233	1	278
33	0	12734	1	1000
34	0	12735	1	1000
35	0	12736	1	1000
36	1	12237	1	333
37	1	12238	1	338
38	0	12739	1	1000
39	0	12740	1	1000
40	1	12241	1	286
41	0	12742	1	1000
42	1	12243	1	270
43	0	12744	1	1000
44	0	12745	1	1000
45	0	12746	1	1000
46	0	12747	1	1000
47	1	12248	1	242
48	1	12249	1	361
49	1	12250	1	372
50	1	12251	1	297
51	0	12752	1	1000
52	0	12753	1	1000
53	0	12754	1	1000
54	1	12255	1	285
55	1	12256	1	299
56	1	12257	1	330
57	1	12258	1	316
58	1	12259	1	359
59	0	12760	1	1000
60	0	12761	1	1000
61	1	12262	1	380
62	1	12263	1	285
63	1	12264	1	317
64	0	12765	1	1000
65	1	12266	1	329
66	0	12767	1	1000
67	0	12768	1	1000
68	0	12769	1	1000
69	0	12770	1	1000
70	0	12771	1	1000
71	0	12772	1	1000
72	0	12773	1	1000
73	1	12274	1	337
74	1	12275	1	291
75	0	12776	1	1000
76	1	12277	1	282
77	0	12778	1	1000
78	0	12779	1	1000
79	1	12280	1	282
80	1	12281	1	325
81	0	12782	1	1000
82	1	12283	1	310
83	1	12284	1	327
84	1	12285	1	310
85	1	12286	1	337
86	1	12287	1	246
87	1	12288	1	312
88	1	12289	1	381
89	0	12790	1	1000
90	0	12791	1	1000
91	0	12792	1	1000
92	1	12293	1	330
93	1	12294	1	316
94	0	12795	0	305
95	0	12796	1	1000
96	1	12297	1	346
97	1	12298	1	317
98	1	12299	1	308
99	0	12800	1	1000
