Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=29/1/1999
time........=9:23
DataFile....=cba2ff04
Serie.......=1
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
1	0	12501	1	1000
2	1	12002	1	326
3	0	12503	1	1000
4	0	12504	0	305
5	0	12505	1	1000
6	1	12006	1	341
7	1	12007	1	355
8	0	12508	1	1000
9	0	12509	1	1000
10	0	12510	1	1000
11	1	12011	1	435
12	0	12512	1	1000
13	1	12013	1	310
14	1	12014	1	328
15	1	12015	1	295
16	0	12516	1	1000
17	0	12517	1	1000
18	1	12018	1	387
19	0	12519	1	1000
20	1	12020	1	337
21	1	12021	1	316
22	1	12022	1	382
23	1	12023	1	333
24	0	12524	1	1000
25	0	12525	1	1000
26	1	12026	1	528
27	0	12527	1	1000
28	1	12028	1	394
29	1	12029	1	334
30	1	12030	1	408
31	0	12531	1	1000
32	0	12532	1	1000
33	1	12033	1	328
34	1	12034	1	327
35	0	12535	0	475
36	0	12536	1	1000
37	1	12037	0	1000
38	0	12538	1	1000
39	0	12539	1	1000
40	1	12040	1	314
41	1	12041	1	371
42	0	12542	1	1000
43	1	12043	1	312
44	0	12544	1	1000
45	0	12545	1	1000
46	1	12046	1	410
47	0	12547	1	1000
48	1	12048	1	350
49	0	12549	1	1000
50	1	12050	1	339
51	1	12051	1	321
52	1	12052	1	303
53	0	12553	1	1000
54	0	12554	0	378
55	1	12055	1	359
56	0	12556	0	307
57	1	12057	0	1000
58	0	12558	1	1000
59	1	12059	0	1000
60	1	12060	1	295
61	1	12061	1	323
62	0	12562	1	1000
63	0	12563	1	1000
64	1	12064	0	1000
65	0	12565	1	1000
66	1	12066	1	273
67	0	12567	0	217
68	1	12068	1	327
69	0	12569	1	1000
70	0	12570	0	317
71	1	12071	1	369
72	0	12572	1	1000
73	1	12073	1	295
74	0	12574	1	1000
75	1	12075	1	411
76	0	12576	1	1000
77	1	12077	1	318
78	0	12578	1	1000
79	1	12079	1	338
80	1	12080	1	286
81	1	12081	1	402
82	0	12582	1	1000
83	1	12083	1	337
84	0	12584	1	1000
85	1	12085	1	335
86	1	12086	1	370
87	0	12587	1	1000
88	1	12088	1	260
89	0	12589	1	1000
90	0	12590	1	1000
91	0	12591	1	1000
92	1	12092	1	412
93	0	12593	1	1000
94	1	12094	1	429
95	0	12595	1	1000
96	1	12096	1	275
97	1	12097	1	426
98	0	12598	1	1000
99	0	12599	1	1000
100	0	12600	1	1000
